"ASX code","Company name","Listing date","GICs industry group","Market Cap"
"NYR","NYRADA INC.","2020-01-16","Pharmaceuticals, Biotechnology & Life Sciences",30421697
"NZK","NEW ZEALAND KING SALMON INVESTMENTS LIMITED","2016-10-19","Food, Beverage & Tobacco",135715383
"NZM","NZME LIMITED","2016-06-27","Media & Entertainment",243011175
"NZO","NEW ZEALAND OIL & GAS LIMITED","2020-09-25","Energy",77210410
"NZS","NEW ZEALAND COASTAL SEAFOODS LIMITED","2007-06-19","Food, Beverage & Tobacco",5789035
"OAK","OAKRIDGE INTERNATIONAL LIMITED","2007-06-22","Software & Services",3783049
"OAR","OAR RESOURCES LIMITED","1998-12-17","Materials",13051953
"OAU","ORA GOLD LIMITED","2001-03-22","Materials",17684020
"OBL","OMNI BRIDGEWAY LIMITED","2000-01-28","Diversified Financials",792292727
"OBM","ORA BANDA MINING LTD","2002-10-29","Materials",75015287
"OCA","OCEANIA HEALTHCARE LIMITED","2017-05-05","Health Care Equipment & Services",720502747
"OCC","ORTHOCELL LIMITED","2014-08-12","Pharmaceuticals, Biotechnology & Life Sciences",80822444
"OCL","OBJECTIVE CORPORATION LIMITED","2000-08-17","Software & Services",1404254922
"ODA","ORCODA LIMITED","1986-09-15","Software & Services",23614871
"ODE","ODESSA MINERALS LIMITED","1986-07-03","Materials",11002102
"ODM","ODIN METALS LIMITED","2010-08-05","Materials",12591297
"ODY","ODYSSEY GOLD LTD","2005-11-30","Materials",34908536
"OEC","ORBITAL CORPORATION LIMITED","1989-01-24","Capital Goods",19109306
"OEL","OTTO ENERGY LIMITED","2004-12-22","Energy",71925147
"OEQ","ORION EQUITIES LIMITED","1970-11-19","Diversified Financials",2895107
"OEX","OILEX LTD","2003-10-24","Energy",32008282
"OFX","OFX GROUP LIMITED","2013-10-11","Diversified Financials",564836229
"OGC","OCEANAGOLD CORPORATION","2007-06-19","Materials",1653988830
"OIL","OPTISCAN IMAGING LIMITED","1997-08-08","Health Care Equipment & Services",74302272
"OKJ","OAKAJEE CORPORATION LIMITED","2008-06-11","Materials",4572302
"OKR","OKAPI RESOURCES LIMITED","2017-09-28","Materials",31614077
"OKU","OKLO RESOURCES LIMITED","2007-05-16","Materials",46413676
"OLH","OLDFIELDS HOLDINGS LIMITED","1960-06-15","Capital Goods",10230098
"OLI","OLIVER'S REAL FOOD LIMITED","2017-06-21","Consumer Services","N/A"
"OLL","OPENLEARNING LIMITED","2019-12-12","Software & Services",18651443
"OM1","OMNIA METALS GROUP LTD",,"Materials",0
"OMH","OM HOLDINGS LIMITED","1998-03-12","Materials",686919703
"OML","OOH!MEDIA LIMITED","2014-12-17","Media & Entertainment",1005725067
"OMX","ORANGE MINERALS NL","2021-12-08","Materials",11068650
"ONE","ONEVIEW HEALTHCARE PLC","2016-03-17","Health Care Equipment & Services",129211439
"OOK","OOKAMI LIMITED","2000-02-21","Materials",6450933
"OPH","OPHIR HIGH CONVICTION FUND","2018-12-19","Not Applic",665337376
"OPL","OPYL LIMITED","1996-03-07","Software & Services",4677143
"OPN","OPENN NEGOTIATION LIMITED","2021-07-21","Commercial & Professional Services",30036849
"OPT","OPTHEA LIMITED","1991-04-18","Pharmaceuticals, Biotechnology & Life Sciences",360737762
"OPY","OPENPAY GROUP LTD","2019-12-16","Diversified Financials",51886782
"ORA","ORORA LIMITED","2013-12-18","Materials",3232803089
"ORG","ORIGIN ENERGY LIMITED","1961-07-13","Energy",10250248433
"ORI","ORICA LIMITED","1961-11-28","Materials",6136554121
"ORM","ORION METALS LIMITED","2007-01-03","Materials",28345067
"ORN","ORION MINERALS LTD","2003-10-31","Materials",135843392
"ORR","ORECORP LIMITED","2011-08-04","Materials",284425254
"OSL","ONCOSIL MEDICAL LTD","2005-08-15","Pharmaceuticals, Biotechnology & Life Sciences",30901388
"OSM","OSMOND RESOURCES LIMITED",,"Class Pend",0
"OSP","OSPREY MEDICAL INC","2012-05-02","Health Care Equipment & Services",9237075
"OSX","OSTEOPORE LIMITED","2019-09-23","Health Care Equipment & Services",23453648
"OTW","OVER THE WIRE HOLDINGS LIMITED","2015-12-03","Software & Services",342251403
"OVN","OVENTUS MEDICAL LIMITED","2016-07-19","Health Care Equipment & Services",14020139
"OVT","OVATO LIMITED","1992-02-13","Commercial & Professional Services",26755048
"OXT","OREXPLORE TECHNOLOGIES LIMITED","2022-01-21","Class Pend",10884741
"OXX","OCTANEX LIMITED","2009-11-06","Energy",5438531
"OZG","OZGROWTH LIMITED","2008-01-02","Not Applic",115651916
"OZL","OZ MINERALS LIMITED","1970-01-01","Materials",8440395072
"OZM","OZAURUM RESOURCES LIMITED","2021-02-08","Materials",13740000
"OZZ","OZZ RESOURCES LIMITED","2021-07-05","Materials",4768688
"PAA","PHARMAUST LIMITED","2001-10-05","Pharmaceuticals, Biotechnology & Life Sciences",30740501
"PAB","PATRYS LIMITED","2007-07-13","Pharmaceuticals, Biotechnology & Life Sciences",47305244
"PAC","PACIFIC CURRENT GROUP LIMITED","1987-09-25","Diversified Financials",377677885
"PAF","PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","2014-05-22","Not Applic","N/A"
"PAI","PLATINUM ASIA INVESTMENTS LIMITED","2015-09-21","Not Applic",400232321
"PAK","PACIFIC AMERICAN HOLDINGS LIMITED","2007-12-20","Materials",8123916
"PAL","PALLA PHARMA LIMITED","2015-08-13","Pharmaceuticals, Biotechnology & Life Sciences","N/A"
"PAM","PAN ASIA METALS LIMITED","2020-10-08","Materials",75495906
"PAN","PANORAMIC RESOURCES LIMITED","2001-09-14","Materials",533237641
"PAR","PARADIGM BIOPHARMACEUTICALS LIMITED..","2015-08-19","Pharmaceuticals, Biotechnology & Life Sciences",294341209
"PBH","POINTSBET HOLDINGS LIMITED","2019-06-12","Consumer Services",1065045007
"PBL","PARABELLUM RESOURCES LIMITED","2021-11-29","Materials",7704000
"PBP","PROBIOTEC LIMITED","2006-11-14","Pharmaceuticals, Biotechnology & Life Sciences",181351195
"PBX","PACIFIC BAUXITE LIMITED","2007-05-25","Materials","N/A"
"PCG","PENGANA CAPITAL GROUP LIMITED","2001-02-28","Diversified Financials",219129808
"PCH","PROPERTY CONNECT HOLDINGS LIMITED","2000-02-23","Media & Entertainment",685863
"PCI","PERPETUAL CREDIT INCOME TRUST","2019-05-14","Not Applic",414708893
"PCK","PAINCHEK LTD","2012-05-01","Health Care Equipment & Services",47535802
"PCL","PANCONTINENTAL ENERGY NL","1986-09-11","Energy",28616891
"PDI","PREDICTIVE DISCOVERY LIMITED","2010-12-01","Materials",302373980
"PDL","PENDAL GROUP LIMITED","2007-12-10","Diversified Financials",1862106521
"PDN","PALADIN ENERGY LTD","1994-03-29","Energy",1928837511
"PE1","PENGANA PRIVATE EQUITY TRUST","2019-04-30","Not Applic",396857726
"PEB","PACIFIC EDGE LIMITED","2021-09-27","Pharmaceuticals, Biotechnology & Life Sciences",741159669
"PEC","PERPETUAL RESOURCES LIMITED","2013-02-28","Materials",29529038
"PEK","PEAK RARE EARTHS LIMITED","2006-11-29","Materials",146463303
"PEN","PENINSULA ENERGY LIMITED","1994-05-26","Energy",164553872
"PET","PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED","2002-08-16","Commercial & Professional Services","N/A"
"PEX","PEEL MINING LIMITED","2007-05-17","Materials",96162484
"PF1","PATHFINDER RESOURCES LTD","2020-11-04","Materials",24346628
"PFE","PANTERA MINERALS LIMITED","2021-08-05","Materials",12652875
"PFG","PRIME FINANCIAL GROUP LIMITED","2004-12-07","Diversified Financials",36457191
"PFP","PROPEL FUNERAL PARTNERS LIMITED","2017-11-23","Consumer Services",530530875
"PFT","PURE FOODS TASMANIA LIMITED","2005-12-19","Food, Beverage & Tobacco",30290070
"PG1","PEARL GLOBAL LIMITED","2006-11-02","Commercial & Professional Services",17577969
"PGC","PARAGON CARE LIMITED","1999-10-15","Health Care Equipment & Services",230816184
"PGD","PEREGRINE GOLD LTD","2021-03-31","Materials",25639970
"PGF","PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","2013-12-12","Not Applic",670195862
"PGG","PARTNERS GROUP GLOBAL INCOME FUND","2019-09-26","Not Applic",513119813
"PGH","PACT GROUP HOLDINGS LTD","2013-12-17","Materials",905482839
"PGL","PROSPA GROUP LIMITED.","2019-06-11","Diversified Financials",156424688
"PGM","PLATINA RESOURCES LIMITED","2006-05-29","Materials",22587882
"PGO","PACGOLD LIMITED","2021-07-08","Materials",38505675
"PGY","PILOT ENERGY LIMITED","2006-04-20","Energy",24715125
"PH2","PURE HYDROGEN CORPORATION LIMITED","2013-03-12","Energy",128722641
"PHL","PROPELL HOLDINGS LIMITED","2021-04-14","Diversified Financials",6992682
"PHO","PHOSCO LTD","2009-12-17","Materials",28955729
"PIA","PENGANA INTERNATIONAL EQUITIES LIMITED","2004-03-19","Not Applic",319357636
"PIC","PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","2014-12-18","Not Applic",503492328
"PIL","PEPPERMINT INNOVATION LIMITED","2008-05-29","Software & Services",25541263
"PIM","PINNACLE MINERALS LIMITED",,"Class Pend",0
"PIQ","PROTEOMICS INTERNATIONAL LABORATORIES LTD","2015-04-16","Pharmaceuticals, Biotechnology & Life Sciences",136360579
"PKD","PARKD LTD","2017-12-06","Commercial & Professional Services",5110207
"PKO","PEAKO LIMITED","2009-12-02","Materials",5243720
"PL8","PLATO INCOME MAXIMISER LIMITED.","2017-05-05","Not Applic",654353230
"PLG","PEARL GULL IRON LIMITED","2021-09-20","Materials",7502089
"PLL","PIEDMONT LITHIUM INC.","1983-03-28","Materials",1055314768
"PLS","PILBARA MINERALS LIMITED","2007-09-19","Materials",8483870073
"PLT","PLENTI GROUP LIMITED","2020-09-23","Diversified Financials",189683144
"PLY","PLAYSIDE STUDIOS LIMITED","2020-12-17","Media & Entertainment",384645254
"PMC","PLATINUM CAPITAL LIMITED","1994-06-29","Not Applic",451505784
"PME","PRO MEDICUS LIMITED","2000-10-10","Health Care Equipment & Services",4802814261
"PMV","PREMIER INVESTMENTS LIMITED","1987-12-15","Retailing",4507452571
"PNC","PIONEER CREDIT LIMITED","2014-05-01","Diversified Financials",45415663
"PNI","PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","2007-06-19","Diversified Financials",2092595751
"PNL","PARINGA RESOURCES LIMITED","2012-12-20","Energy","N/A"
"PNM","PACIFIC NICKEL MINES LIMITED","2002-11-26","Materials",25213155
"PNN","PEPINNINI MINERALS LIMITED","2005-04-15","Materials",26017783
"PNR","PANTORO LIMITED","1987-05-21","Materials",451039583
"PNT","PANTHER METALS LTD","2021-12-10","Materials",12017500
"PNV","POLYNOVO LIMITED","1998-11-26","Health Care Equipment & Services",754324370
"PNX","PNX METALS LIMITED","2008-02-12","Materials",24442318
"PO3","PURIFLOH LIMITED","2010-12-30","Utilities",26479738
"POD","PODIUM MINERALS LIMITED","2018-02-28","Materials",121040724
"POL","POLYMETALS RESOURCES LTD","2021-06-29","Materials",9930000
"POS","POSEIDON NICKEL LIMITED","1993-11-29","Materials",275756357
"POW","PROTEAN ENERGY LIMITED","2006-12-21","Capital Goods",5204904
"PPC","PEET LIMITED","2004-08-05","Real Estate",514715021
"PPE","PEOPLEIN LIMITED","2017-11-22","Commercial & Professional Services",391344274
"PPG","PRO-PAC PACKAGING LIMITED","2005-04-27","Materials",109499054
"PPH","PUSHPAY HOLDINGS LIMITED","2016-10-12","Software & Services",1026522904
"PPK","PPK GROUP LIMITED","1994-12-21","Capital Goods",540200223
"PPL","PUREPROFILE LTD","2015-07-29","Media & Entertainment",67130346
"PPM","PEPPER MONEY LIMITED","2021-05-25","Banks",760345221
"PPS","PRAEMIUM LIMITED","2006-05-11","Software & Services",424020810
"PPT","PERPETUAL LIMITED","1964-06-24","Diversified Financials",2036044428
"PPY","PAPYRUS AUSTRALIA LIMITED","2005-04-15","Materials",25662640
"PR1","PURE RESOURCES LIMITED",,"Class Pend",0
"PRL","PROVINCE RESOURCES LTD","1994-02-09","Materials",135559177
"PRM","PROMINENCE ENERGY LIMITED","1992-01-23","Energy",16764915
"PRN","PERENTI GLOBAL LIMITED","1994-01-06","Materials",543397619
"PRO","PROPHECY INTERNATIONAL HOLDINGS LIMITED","1998-04-22","Software & Services",82421846
"PRS","PROSPECH LIMITED.","2020-12-04","Materials",4679825
"PRT","PRT COMPANY LIMITED","1984-08-30","Media & Entertainment","N/A"
"PRU","PERSEUS MINING LIMITED","2004-09-22","Materials",1960819116
"PRX","PRODIGY GOLD NL","1986-08-21","Materials",14565690
"PSA","PETSEC ENERGY LIMITED","1980-12-01","Energy","N/A"
"PSC","PROSPECT RESOURCES LIMITED","2009-12-04","Materials",377716545
"PSI","PSC INSURANCE GROUP LIMITED","2015-12-15","Insurance",1585989032
"PSL","PATERSON RESOURCES LTD","2006-10-18","Materials",8820724
"PSQ","PACIFIC SMILES GROUP LIMITED","2014-11-21","Health Care Equipment & Services",365442638
"PTB","PTB GROUP LIMITED","2006-12-18","Capital Goods",150735623
"PTG","PROPTECH GROUP LIMITED","2015-12-10","Software & Services",72394762
"PTH","PATHIFY HOLDINGS INC.",,"Class Pend",0
"PTL","PENTAL LIMITED","2000-08-29","Household & Personal Products",72445287
"PTM","PLATINUM ASSET MANAGEMENT LIMITED","2007-05-23","Diversified Financials",1519498351
"PTR","PETRATHERM LTD","2004-07-27","Materials",8354548
"PTX","PRESCIENT THERAPEUTICS LIMITED","1986-12-19","Pharmaceuticals, Biotechnology & Life Sciences",107265379
"PUA","PEAK MINERALS LIMITED","2003-07-17","Materials",11455078
"PUR","PURSUIT MINERALS LTD","2008-09-10","Materials",19856533
"PVE","PO VALLEY ENERGY LIMITED","2004-12-14","Energy",26172729
"PVL","POWERHOUSE VENTURES LIMITED","2016-10-12","Diversified Financials",11424318
"PVS","PIVOTAL SYSTEMS CORPORATION","2018-07-02","Semiconductors & Semiconductor Equipment",69688989
"PVW","PVW RESOURCES LIMITED","2009-11-12","Materials",45002956
"PWH","PWR HOLDINGS LIMITED","2015-11-18","Automobiles & Components",885614086
"PWN","PARKWAY CORPORATE LIMITED","2011-05-13","Materials",20950874
"PWR","PETER WARREN AUTOMOTIVE HOLDINGS LIMITED","2021-04-27","Retailing",467108135
"PX1","PLEXURE GROUP LIMITED","2020-11-25","Software & Services",120218009
"PXA","PEXA GROUP LIMITED","2021-07-01","Real Estate",3436573771
"PXS","PHARMAXIS LTD","2003-11-10","Pharmaceuticals, Biotechnology & Life Sciences",53245547
"PXX","POLARX LIMITED","2012-12-21","Materials",25748275
"PYC","PYC THERAPEUTICS LIMITED","2005-03-30","Pharmaceuticals, Biotechnology & Life Sciences",349901871
"PYG","PAYGROUP LIMITED","2018-05-29","Software & Services",47282470
"PYR","PAYRIGHT LIMITED","2020-12-23","Diversified Financials",14256157
"QAL","QUALITAS LIMITED","2021-12-16","Diversified Financials",637980000
"QAN","QANTAS AIRWAYS LIMITED","1995-07-31","Transportation",10090339134
"QBE","QBE INSURANCE GROUP LIMITED","1973-06-28","Insurance",18102046511
"QEM","QEM LIMITED","2018-10-19","Materials",18714850
"QFE","QUICKFEE LIMITED","2019-07-11","Diversified Financials",29997167
"QGL","QUANTUM GRAPHITE LIMITED","2014-01-06","Materials",102550000
"QHL","QUICKSTEP HOLDINGS LIMITED","2005-10-17","Capital Goods",30800042
"QIP","QANTM INTELLECTUAL PROPERTY LIMITED","2016-08-31","Commercial & Professional Services",185051686
"QML","QMINES LIMITED","2021-05-06","Materials",31826733
"QPM","QUEENSLAND PACIFIC METALS LIMITED","2008-03-14","Materials",223751404
"QRI","QUALITAS REAL ESTATE INCOME FUND","2018-11-27","Not Applic",584994175
"QUB","QUBE HOLDINGS LIMITED","2007-01-04","Transportation",5395765347
"QUE","QUESTE COMMUNICATIONS LIMITED","1998-11-11","Diversified Financials",1488978
"QVE","QV EQUITIES LIMITED","2014-08-22","Not Applic",231918508
"QXR","QX RESOURCES LIMITED","2011-02-17","Materials",25771044
"R3D","R3D RESOURCES LIMITED","2004-12-17","Media & Entertainment",13259476
"RAB","ADRABBIT LIMITED","2019-08-27","Software & Services",5016639
"RAC","RACE ONCOLOGY LTD","2016-07-13","Pharmaceuticals, Biotechnology & Life Sciences",457606524
"RAD","RADIOPHARM THERANOSTICS LIMITED","2021-11-25","Pharmaceuticals, Biotechnology & Life Sciences",82959414
"RAG","RAGNAR METALS LIMITED","2005-03-31","Materials",12892286
"RAN","RANGE INTERNATIONAL LIMITED","2016-07-22","Materials",12638400
"RAP","RESAPP HEALTH LIMITED","2005-01-12","Health Care Equipment & Services",59284598
"RAS","RAGUSA MINERALS LTD","2010-07-13","Diversified Financials",8059363
"RB6","RUBIX RESOURCES LIMITED","2021-12-23","Materials",6990000
"RBD","RESTAURANT BRANDS NEW ZEALAND LIMITED","2017-09-28","Consumer Services",1559481538
"RBL","REDBUBBLE LIMITED","2016-05-16","Retailing",513211615
"RBR","RBR GROUP LIMITED","2007-02-02","Materials",6438102
"RBX","RESOURCE BASE LIMITED.","2021-07-12","Materials",10315319
"RC1","REDCASTLE RESOURCES LIMITED","2003-03-21","Materials",6237399
"RCE","RECCE PHARMACEUTICALS LTD","2016-01-15","Pharmaceuticals, Biotechnology & Life Sciences",188831064
"RCL","READCLOUD LIMITED","2018-02-07","Software & Services",28743581
"RCP","REDBANK COPPER LIMITED","1993-12-22","Materials",18161526
"RCR","RINCON RESOURCES LIMITED","2020-12-21","Materials",6160411
"RCT","REEF CASINO TRUST","1994-02-11","Consumer Services",153885201
"RCW","RIGHTCROWD LIMITED","2017-09-18","Software & Services",44389679
"RD1","REGISTRY DIRECT LIMITED","2017-11-01","Software & Services",7942844
"RDG","RESOURCE DEVELOPMENT GROUP LIMITED","2011-05-19","Capital Goods",182657557
"RDM","RED METAL LIMITED","2003-10-27","Materials",27015092
"RDN","RAIDEN RESOURCES LIMITED","1987-03-12","Materials",23380564
"RDS","REDSTONE RESOURCES LIMITED","2006-08-03","Materials",7189991
"RDT","RED DIRT METALS LIMITED","2017-11-03","Materials",145438672
"RDY","READYTECH HOLDINGS LIMITED","2019-04-17","Software & Services",348747934
"REA","REA GROUP LTD","1999-12-01","Media & Entertainment",17866211255
"REC","RECHARGE METALS LIMITED","2021-10-11","Materials",6378750
"RED","RED 5 LIMITED","1996-10-16","Materials",754035409
"REE","RAREX LIMITED","2007-07-11","Materials",47417286
"REG","REGIS HEALTHCARE LIMITED","2014-10-07","Health Care Equipment & Services",568575816
"REH","REECE LIMITED","1974-01-01","Capital Goods",13055340298
"REM","REMSENSE TECHNOLOGIES LIMITED","2021-11-02","Capital Goods",33429375
"REP","RAM ESSENTIAL SERVICES PROPERTY FUND","2021-10-20","Real Estate",495029889
"RES","RESOURCE GENERATION LIMITED","2003-10-31","Energy","N/A"
"REX","REGIONAL EXPRESS HOLDINGS LIMITED","2005-11-09","Transportation",155868441
"REY","REY RESOURCES LIMITED","2006-06-05","Energy",31789131
"REZ","RESOURCES & ENERGY GROUP LIMITED","2005-03-11","Materials",22491261
"RF1","REGAL INVESTMENT FUND","2019-06-17","Not Applic",609295361
"RFA","RARE FOODS AUSTRALIA LIMITED","2017-11-14","Food, Beverage & Tobacco",14252737
"RFF","RURAL FUNDS GROUP","2014-02-14","Real Estate",1046635870
"RFG","RETAIL FOOD GROUP LIMITED","2006-06-22","Consumer Services",150807919
"RFR","RAFAELLA RESOURCES LTD.","2018-07-26","Materials",12231583
"RFT","RECTIFIER TECHNOLOGIES LTD","1994-09-22","Capital Goods",81166336
"RFX","REDFLOW LIMITED","2010-12-14","Capital Goods",54129996
"RGI","ROTO-GRO INTERNATIONAL LIMITED","2017-02-10","Capital Goods",4453706
"RGL","RIVERSGOLD LIMITED","2017-10-10","Materials",8888928
"RGS","REGENEUS LTD","2013-09-19","Pharmaceuticals, Biotechnology & Life Sciences",21757021
"RHC","RAMSAY HEALTH CARE LIMITED","1997-09-24","Health Care Equipment & Services",14776602875
"RHI","RED HILL IRON LIMITED","2006-02-14","Materials",234887588
"RHT","RESONANCE HEALTH LIMITED","1987-10-23","Health Care Equipment & Services",66866692
"RHY","RHYTHM BIOSCIENCES LIMITED","2017-12-07","Health Care Equipment & Services",253682737
"RIC","RIDLEY CORPORATION LIMITED","1987-08-13","Food, Beverage & Tobacco",453682865
"RIE","RIEDEL RESOURCES LIMITED","2011-01-31","Materials",9667071
"RIM","RIMFIRE PACIFIC MINING LIMITED","1997-03-04","Materials",10837468
"RIO","RIO TINTO LIMITED","1962-09-19","Materials",44497687812
"RKN","RECKON LIMITED","1999-07-19","Software & Services",114427780
"RLC","REEDY LAGOON CORPORATION LIMITED","2007-06-22","Materials",14792145
"RLF","RLF AGTECH LTD",,"Class Pend",0
"RLG","ROOLIFE GROUP LTD","2016-11-16","Media & Entertainment",9730432
"RLT","RENERGEN LIMITED","2019-06-06","Energy",406503536
"RMC","RESIMAC GROUP LTD","2001-03-19","Banks",755885663
"RMD","RESMED INC","1999-11-25","Health Care Equipment & Services",47833221212
"RMI","RESOURCE MINING CORPORATION LIMITED","1985-02-14","Materials",8660808
"RML","RESOLUTION MINERALS LTD","2017-09-22","Materials",11850599
"RMS","RAMELIUS RESOURCES LIMITED","2003-03-31","Materials",1288066887
"RMT","RMA ENERGY LIMITED","2007-06-07","Materials","N/A"
"RMX","RED MOUNTAIN MINING LIMITED","2011-09-01","Materials",14781275
"RMY","RMA GLOBAL LIMITED","2018-07-05","Media & Entertainment",89879932
"RND","RAND MINING LIMITED","1985-08-15","Materials",88726499
"RNE","RENU ENERGY LIMITED","2002-09-12","Utilities",21703273
"RNO","RHINOMED LIMITED","2007-09-21","Pharmaceuticals, Biotechnology & Life Sciences",62354192
"RNT","RENT.COM.AU LIMITED","1994-05-26","Media & Entertainment",22872686
"RNU","RENASCOR RESOURCES LIMITED","2010-12-15","Energy",512500216
"RNX","RENEGADE EXPLORATION LIMITED","2006-11-14","Materials",6597200
"ROC","ROCKETBOOTS LIMITED","2021-12-07","Software & Services",9941250
"ROG","RED SKY ENERGY LIMITED.","2007-05-23","Energy",31813363
"RON","RONIN RESOURCES LTD","2021-12-16","Materials",5060002
"ROO","ROOTS SUSTAINABLE AGRICULTURAL TECHNOLOGIES LTD","2017-12-07","Capital Goods",4122980
"RPG","RAPTIS GROUP LIMITED","1986-07-17","Real Estate",2095050
"RPM","RPM AUTOMOTIVE GROUP LIMITED","1983-11-10","Automobiles & Components",38021582
"RR1","REACH RESOURCES LIMITED","2002-11-06","Materials",12752100
"RRL","REGIS RESOURCES LIMITED","1987-02-19","Materials",1445396611
"RRR","REVOLVER RESOURCES HOLDINGS LTD","2021-09-23","Materials",84558593
"RSG","RESOLUTE MINING LIMITED","1979-01-11","Materials",298061510
"RSH","RESPIRI LIMITED","2000-07-14","Health Care Equipment & Services",33973517
"RTE","RETECH TECHNOLOGY CO. LIMITED","2017-06-22","Consumer Services",55899032
"RTG","RTG MINING INC.","2014-06-05","Materials",75289931
"RTH","RAS TECHNOLOGY HOLDINGS LIMITED","2021-11-23","Commercial & Professional Services",42668403
"RTR","RUMBLE RESOURCES LIMITED","2011-07-01","Materials",294700761
"RUL","RPMGLOBAL HOLDINGS LIMITED","2008-05-27","Software & Services",414759251
"RVR","RED RIVER RESOURCES LIMITED","2005-07-15","Materials",114062187
"RVS","REVASUM INC.","2018-12-04","Semiconductors & Semiconductor Equipment",96384155
"RWC","RELIANCE WORLDWIDE CORPORATION LIMITED","2016-04-29","Capital Goods",3760851081
"RWD","REWARD MINERALS LTD","1991-12-12","Materials",24400336
"RWL","RUBICON WATER LIMITED","2021-09-02","Technology Hardware & Equipment",214856380
"RXH","REWARDLE HOLDINGS LIMITED","2014-10-07","Media & Entertainment",4736893
"RXL","ROX RESOURCES LIMITED","2004-04-27","Materials",66755198
"RXM","REX MINERALS LIMITED","2007-09-20","Materials",123757393
"RYD","RYDER CAPITAL LIMITED","2015-09-28","Not Applic",132165808
"RZI","RAIZ INVEST LIMITED","2018-06-21","Diversified Financials",112134559
"S2R","S2 RESOURCES LTD","2015-10-19","Materials",65929348
"S32","SOUTH32 LIMITED","2015-05-18","Materials",21203684234
"S3N","SENSORE LTD.","2022-02-11","Class Pend",51824258
"S66","STAR COMBO PHARMA LIMITED","2018-05-16","Household & Personal Products",31608201
"SAN","SAGALIO ENERGY LIMITED","2011-12-15","Energy",3479222
"SAU","SOUTHERN GOLD LIMITED","2005-04-21","Materials",11946410
"SB2","SALTER BROTHERS EMERGING COMPANIES LIMITED","2021-06-16","Not Applic",71265995
"SBM","ST BARBARA LIMITED","1969-05-15","Materials",1000433139
"SBR","SABRE RESOURCES LIMITED","1987-12-17","Materials",9156661
"SBW","SHEKEL BRAINWEIGH LTD","2018-11-20","Software & Services",28593150
"SCG","SCENTRE GROUP","2014-06-25","Real Estate",15674942584
"SCL","SCHROLE GROUP LTD","2013-11-11","Software & Services",17394132
"SCN","SCORPION MINERALS LIMITED","2007-03-07","Materials",17549809
"SCP","SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP","2012-11-26","Real Estate",3237230154
"SCT","SCOUT SECURITY LIMITED","2017-08-25","Consumer Services",6486729
"SCU","STEMCELL UNITED LIMITED","2000-06-13","Pharmaceuticals, Biotechnology & Life Sciences","N/A"
"SDF","STEADFAST GROUP LIMITED","2013-08-02","Insurance",4809762209
"SDG","SUNLAND GROUP LIMITED","1995-02-28","Real Estate",387453927
"SDI","SDI LIMITED","1985-11-07","Health Care Equipment & Services",99847045
"SDR","SITEMINDER LIMITED","2021-11-08","Consumer Services",1565353492
"SDV","SCIDEV LTD","2002-05-02","Materials",89208172
"SE1","SENSERA LIMITED","2016-12-23","Semiconductors & Semiconductor Equipment",8693925
"SEC","SPHERIA EMERGING COMPANIES LIMITED","2017-12-05","Not Applic",141353988
"SEG","SPORTS ENTERTAINMENT GROUP LIMITED","2000-11-28","Media & Entertainment",54308748
"SEK","SEEK LIMITED","2005-04-19","Media & Entertainment",9796510859
"SEN","SENETAS CORPORATION LIMITED","1984-06-21","Technology Hardware & Equipment",55193051
"SEQ","SEQUOIA FINANCIAL GROUP LTD","2000-09-19","Diversified Financials",96665764
"SER","STRATEGIC ENERGY RESOURCES LIMITED","1991-08-15","Materials",6551274
"SES","SECOS GROUP LTD","1996-11-21","Materials",133975466
"SFC","SCHAFFER CORPORATION LIMITED","1974-01-01","Automobiles & Components",273620465
"SFG","SEAFARMS GROUP LIMITED","1990-06-14","Food, Beverage & Tobacco",140261376
"SFM","SANTA FE MINERALS LTD","2011-10-07","Materials",14199664
"SFR","SANDFIRE RESOURCES LIMITED","2004-03-04","Materials",2947769811
"SFX","SHEFFIELD RESOURCES LIMITED","2010-12-15","Materials",140367960
"SGC","SACGASCO LIMITED","2005-10-11","Energy",11619778
"SGF","SG FLEET GROUP LIMITED","2014-03-04","Commercial & Professional Services",923359284
"SGH","SLATER & GORDON LIMITED","2007-05-21","Consumer Services",93701249
"SGI","STEALTH GLOBAL HOLDINGS LTD","2018-10-02","Capital Goods",13459500
"SGLLV","RICEGROWERS LIMITED","2019-04-08","Food, Beverage & Tobacco",426195188
"SGM","SIMS LIMITED","2005-10-21","Materials",3651794898
"SGP","STOCKLAND","1987-02-19","Real Estate",9930634114
"SGQ","ST GEORGE MINING LIMITED","2010-11-16","Materials",27691974
"SGR","THE STAR ENTERTAINMENT GROUP LIMITED","2011-06-06","Consumer Services",3284449025
"SHA","SHAPE AUSTRALIA CORPORATION LIMITED","2021-12-17","Capital Goods",175638687
"SHE","STONEHORSE ENERGY LIMITED","2000-07-24","Energy",13004742
"SHG","SINGULAR HEALTH GROUP LTD","2021-02-12","Health Care Equipment & Services",22101756
"SHH","SHREE MINERALS LIMITED","2010-02-18","Materials",18075027
